LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01002692,221,7.0979585975963815,Hounslow 029C
E01004061,221,17.220449092544992,Southwark 025A
E01004591,221,13.2716000592286,Wandsworth 005C
E01002126,221,4.513136324935005,Harrow 023A
E01004410,221,18.81959865134096,Waltham Forest 013B
E01002803,221,12.509999775311817,Islington 020E
E01002118,221,6.003265379484,Harrow 002E
E01001234,220,5.023995721484674,Ealing 027B
E01033207,220,13.607380221537907,Lambeth 004F
E01003465,220,14.762873121252689,Merton 002D
E01001877,220,4.131527816903299,Hammersmith and Fulham 001D
E01033737,220,24.752168981769273,Greenwich 042B
E01003953,219,17.683560181092083,Southwark 028A
E01001450,219,17.20887416609695,Enfield 015C
E01004294,219,15.571060594379889,Tower Hamlets 026B
E01000627,219,1.7253998020155485,Brent 014E
E01003680,219,24.185535732426917,Redbridge 036F
E01032579,219,19.832875160537736,Lewisham 039E
E01003777,219,21.39646329830792,Redbridge 014D
E01000244,219,5.337148848814223,Barnet 032D
E01004755,219,6.680343977390077,Westminster 010B
E01001666,218,22.509618825745626,Greenwich 041G
E01000558,218,4.670928615126176,Brent 015F
E01002909,218,6.099296982307783,Kensington and Chelsea 003E
E01003728,218,24.09149039361667,Redbridge 032A
E01003508,218,21.104941508102034,Newham 031B
E01003254,218,19.77836728310941,Lewisham 021A
E01001874,218,5.69277385104965,Hammersmith and Fulham 001A
E01003618,218,19.9133581961493,Newham 012C
E01001745,217,14.409081639662977,Hackney 016A
E01001164,217,20.456903323165726,Croydon 001E
E01001792,217,15.609817712792815,Hackney 011A
E01004230,217,16.97169969211161,Tower Hamlets 003B
E01001333,217,9.056541333694376,Ealing 038A
E01004021,217,18.052967680050692,Southwark 028D
E01004075,217,18.099436795633615,Southwark 031E
E01003107,217,13.927718978512978,Lambeth 003D
E01004508,217,12.805953511503057,Wandsworth 012A
E01001768,217,14.944569327355897,Hackney 006D
E01001966,217,11.013370994695304,Haringey 009D
E01002738,217,12.638649159404043,Islington 009A
E01002014,216,11.7911819063992,Haringey 020B
E01001997,216,10.27421845487826,Haringey 014D
E01002779,216,13.201300508534748,Islington 012C
E01000497,216,3.714455867536962,Brent 011A
E01000216,216,5.997187733750727,Barnet 035E
E01001322,216,6.083153021301634,Ealing 004C
E01000799,216,22.423689910957915,Bromley 004A
E01000233,216,6.704744061265482,Barnet 013F
E01002091,215,14.62576900820493,Haringey 006A
E01001545,215,20.852767937860197,Enfield 002B
E01003114,215,17.97177537917135,Lambeth 032B
E01001238,215,4.178980280245427,Ealing 015B
