LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01004509,263,12.316486007280899,Wandsworth 010A
E01001238,263,4.172514095533726,Ealing 015B
E01003508,263,21.10992399491187,Newham 031B
E01003502,263,20.671801657339678,Newham 030C
E01000308,263,3.529800283723454,Barnet 036D
E01004076,263,22.043054119303278,Sutton 011A
E01003023,262,16.003403986025834,Lambeth 021C
E01001164,262,20.45227856276726,Croydon 001E
E01001792,262,15.61017560734977,Hackney 011A
E01000201,262,6.572478938559705,Barnet 028C
E01003114,262,17.970046909763354,Lambeth 032B
E01001877,262,4.133536680422449,Hammersmith and Fulham 001D
E01001322,261,6.071752621212279,Ealing 004C
E01004508,261,12.807650398032498,Wandsworth 012A
E01032574,261,15.550639454176789,Enfield 037E
E01002568,261,7.532984339802114,Hounslow 003D
E01003728,260,24.094463398627166,Redbridge 032A
E01002909,260,6.0978231452776335,Kensington and Chelsea 003E
E01004075,260,18.08741824877839,Southwark 031E
E01000976,260,23.598958709472694,Croydon 022B
E01004755,259,6.685144513078548,Westminster 010B
E01000216,259,6.007545646748145,Barnet 035E
E01001767,259,15.264956811024474,Hackney 010D
E01004452,259,19.156642404628123,Waltham Forest 005E
E01001745,259,14.418160199047719,Hackney 016A
E01000239,259,5.106730823503268,Barnet 031A
E01002063,259,12.014848600181885,Haringey 036B
E01000533,259,3.215168053081678,Brent 031E
E01000244,259,5.334995691053785,Barnet 032D
E01000139,259,5.451829989707824,Barnet 041B
E01001555,259,16.155331545190705,Enfield 033C
E01000310,259,4.632129085275021,Barnet 034C
E01004294,259,15.572358352032792,Tower Hamlets 026B
E01001234,258,5.03345230101063,Ealing 027B
E01001831,258,14.272560765090839,Hackney 009D
E01000643,258,3.329724709007422,Brent 024D
E01003961,258,15.265970583138404,Southwark 012B
E01004021,258,18.052434559112772,Southwark 028D
E01001966,258,11.012601343372827,Haringey 009D
E01003948,257,20.11417965328635,Southwark 033D
E01004410,257,18.822758782939033,Waltham Forest 013B
E01001948,257,10.412952593644066,Hammersmith and Fulham 021B
E01003117,257,16.870216950694026,Lambeth 029B
E01000627,256,1.7219118228462804,Brent 014E
E01002126,256,4.5099927966014155,Harrow 023A
E01033207,256,13.604863543831135,Lambeth 004F
E01004660,256,9.145100366363357,Westminster 008B
E01000125,256,5.493337962734195,Barnet 024A
E01001011,256,22.657131567180542,Croydon 019E
E01000510,256,2.19100415446165,Brent 014C
E01003029,256,14.974079629546607,Lambeth 017A
E01000196,255,7.49936370011477,Barnet 028A
E01002040,255,15.952448194595213,Haringey 002D
E01002014,255,11.785730377945583,Haringey 020B
E01002118,255,6.011586465948135,Harrow 002E
E01003497,254,20.153602705024593,Newham 034A
E01000314,254,4.471456501564301,Barnet 032F
E01002038,254,15.537517073140501,Haringey 037B
E01001763,254,15.222220438939031,Hackney 020C
E01001837,254,15.79352468346289,Hackney 023B
E01001881,254,9.893178777892402,Hammersmith and Fulham 017B
E01003680,254,24.192782989190775,Redbridge 036F
E01003690,254,23.97736870579433,Redbridge 035A
E01003120,254,17.54010810942314,Lambeth 032D
E01003334,254,21.07170576498866,Lewisham 033E
E01001666,254,22.51220611495528,Greenwich 041G
E01002447,253,14.240209400049993,Hillingdon 031C
E01000853,253,11.245365076003518,Camden 029H
E01004230,253,16.97672703828022,Tower Hamlets 003B
E01002091,253,14.62507371942725,Haringey 006A
E01001333,252,9.049925539702627,Ealing 038A
E01003618,252,19.91129261754758,Newham 012C
E01002692,252,7.10024245022983,Hounslow 029C
E01001417,252,14.695417848901574,Enfield 011B
E01003019,252,15.293229305978523,Lambeth 015A
E01001519,252,13.421407738385987,Enfield 020D
E01003118,252,17.215932162379204,Lambeth 029C
E01002884,252,7.630010466581591,Kensington and Chelsea 006C
E01001999,251,12.786110770326662,Haringey 023B
E01004226,251,17.494430246074835,Tower Hamlets 001D
E01001989,251,10.726484725801347,Haringey 033D
E01000497,251,3.7131562099516575,Brent 011A
E01004420,251,18.426400276656736,Waltham Forest 020C
E01002771,251,9.762316481681175,Islington 004C
E01033101,251,12.133702216502883,Wandsworth 004F
E01001261,251,5.951050806010244,Ealing 012C
E01033713,251,15.25324556503163,Hackney 010G
E01003930,251,13.726233799973812,Southwark 034A
E01000799,251,22.417383805001126,Bromley 004A
E01033709,250,13.568028902304924,Hackney 032B
E01001243,250,5.592038517158603,Ealing 024D
E01002002,250,12.40902585665146,Haringey 031C
E01001267,250,5.271489106074989,Ealing 006C
E01004259,250,16.087864172255212,Tower Hamlets 007A
E01004322,250,15.899086055101254,Tower Hamlets 017A
E01003253,249,19.39434097877159,Lewisham 002E
E01033725,249,13.585171944774538,Hillingdon 015F
E01003164,249,17.626312511574827,Lambeth 025A
E01004424,249,17.71124931964716,Waltham Forest 022B
E01002764,249,10.69669451054724,Islington 010A
E01003109,249,13.284556192553941,Lambeth 003E
E01003763,249,22.856386385607326,Redbridge 009E
E01000946,248,9.943318068462807,Camden 021B
E01003499,248,21.161088290398894,Newham 030A
E01002765,248,11.144082269862054,Islington 015D
E01004070,248,17.2657960351691,Southwark 031B
E01003777,248,21.398875293593346,Redbridge 014D
E01001547,248,20.771423096881158,Enfield 002C
E01002226,248,7.331624322286186,Harrow 001D
E01003032,248,14.518324684324437,Lambeth 017B
E01001933,247,7.5563059551511165,Hammersmith and Fulham 011D
E01004313,247,15.161758182765212,Tower Hamlets 009B
E01000892,246,8.239589208002174,Camden 006D
E01001447,246,21.50082291172947,Enfield 003C
E01001997,246,10.27604760108929,Haringey 014D
E01003465,246,14.768454515947795,Merton 002D
E01002564,246,7.190734842721232,Hounslow 031E
E01004580,246,11.965908534333577,Wandsworth 004C
E01002826,246,8.435211320604273,Kensington and Chelsea 008C
E01002769,246,10.145775856821412,Islington 008A
E01032765,246,17.873995146337613,Tower Hamlets 004F
E01001137,246,20.824771100711537,Croydon 001A
E01004537,246,12.395071475269642,Wandsworth 007B
E01003935,245,13.906077779366944,Southwark 002D
E01002076,245,15.821809413561578,Haringey 015B
E01000223,245,4.227732564303646,Barnet 039C
E01002832,244,7.023889918095732,Kensington and Chelsea 004D
E01002048,244,13.074500740999543,Haringey 027D
E01004211,244,15.522544608931646,Tower Hamlets 013D
E01002833,244,6.902438693827719,Kensington and Chelsea 007A
E01003100,244,14.29012666431662,Lambeth 005C
E01004551,244,12.866373871881335,Wandsworth 012E
E01001419,244,14.302825702921062,Enfield 020A
E01003254,244,19.785214430472855,Lewisham 021A
E01001266,243,4.724264407124201,Ealing 006B
E01004260,243,16.430423435264572,Tower Hamlets 007B
E01000128,243,5.177579163784836,Barnet 024C
E01001178,243,21.97449440729141,Croydon 015D
E01001848,243,16.790223568223823,Hackney 018C
E01001899,243,7.812593753507621,Hammersmith and Fulham 013D
E01000233,243,6.707948063802602,Barnet 013F
E01000904,243,9.121912320968766,Camden 012C
E01002508,243,10.21523840707705,Hillingdon 026E
E01000142,242,4.819897307937796,Barnet 040B
E01001501,242,13.388688870115493,Enfield 036E
E01000927,242,9.47414020955347,Camden 007F
E01000956,242,10.816673801169989,Camden 022E
